Id; OrderId; RecipientId; ShipmentId; PreparationId; ParentId; CarrierTypeId; NameOne; NameTwo; AddressOne; AddressTwo; AddressThree; ZipCode; City; Country; PhoneNumber; GsmNumber; EmailAddress; FaxNumber; IsB2C; CreationDate; ModificationDate; RequestedShippingDate; ReturnDate; ModelRef; ParcelContent; LabelOne; LabelTwo; LabelThree; LabelFour; LabelFive; LabelSix; NetWeight; Weight; NumberOfParcels; PreparationMovementId; ShipmentMovementId; ReturnMovementId; Civility; IsPalletization; IsReturn; ReturnReason; ReturnCondition; PreparationPrice; IsCanceled; IsFlash; Tare; GroupBy; IsRemoval; PackagingPrice; PreparationTime; IsForce; IsValid; ValidatedBy; ValidationDate; Reedit; IsPriority; IsForcast; AffectationDate; PrCode; SendDate; OpeIndo; IsPosSending; DoNotCharge; RmaValid; ReturnWeight; NumberOfReturnParcels; ExitEdiFile; BillReturnTransport; Order; Shipment; OrderLines; Infos; Parent; TransportType
12730449; REC_AEX2703; AEX2703; ; ; ; 220; Alexis Perez; Leclercq et Gerard; X; ; ; 75498; Montauban; LA; 0427169491; ; 454db44c-f886-4531-a365-9212a840904c@example.net; ; True; 20/02/2025 10:28:00; 20/02/2025 10:28:01; ; ; ; ; parcel; ; ; ; 00742_252875717-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730448; REC_AEX2701; AEX2701; ; ; ; ; Justine Moreau; Justine Moreau; X; X; ; 18816; Nice; AM; 0694345601; ; 9ec01d50-3847-4307-be74-5904e144ecbf@example.net; ; True; 20/02/2025 10:27:47; 20/02/2025 10:27:48; ; ; ; ; parcel; ; ; ; 407-1570855-7924334; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730447; REC_AEX2700; AEX2700; ; ; ; ; Chloé Charles; Chloé Charles; X; ; ; 99307; Cergy; GP; 0430167138; ; c15e954f-98f8-4a5d-8316-12ce466ec3ef@example.net; ; True; 20/02/2025 10:27:40; 20/02/2025 10:27:41; ; ; ; ; parcel; ; ; ; 404-0835370-8221943; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730446; REC_AEX2698; AEX2698; ; ; ; ; Enzo Bertrand; Enzo Bertrand; X; ; ; 30499; Avignon; KY; +33580213347; ; 9bc3eaca-daae-43d3-9ec8-23c743798177@example.net; ; True; 20/02/2025 10:27:32; 20/02/2025 10:27:33; ; ; ; ; parcel; ; ; ; DRWW3ZXNYOOL6; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730445; REC_AEX2696; AEX2696; ; ; ; ; Antoine Julien; Antoine Julien; X; ; ; 16065; Troyes; LR; 0139379584; ; a8356c68-8e17-4d8d-b0ec-1bca7efe6a85@example.net; ; True; 20/02/2025 10:27:02; 20/02/2025 10:27:03; ; ; ; ; parcel; ; ; ; 12759546; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730444; REC_AEX2695; AEX2695; ; ; ; ; Ethan Garcia; Ethan Garcia; X; ; ; 61127; Boulogne-Billancourt; JO; +33456900941; ; b9775102-1922-4782-bf25-6d309a5ddc26@example.net; ; True; 20/02/2025 10:26:57; 20/02/2025 10:26:58; ; ; ; ; parcel; ; ; ; 21-12718-81440; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730443; REC_AEX2694; AEX2694; ; ; ; 220; Sarah Moreau; Sarah Moreau; X; ; ; 32912; Chambéry; PF; +33591982728; ; 93954a5e-290f-44e9-ba20-d468f76e51b1@example.net; ; True; 20/02/2025 10:26:53; 20/02/2025 10:26:54; ; ; ; ; parcel; ; ; ; 02116_250181103-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730442; REC_AEX2693; AEX2693; ; ; ; 349; Gabriel Arnaud; Roux et Maillard; X; ; ; 83393; Dunkerque14; RE; 0344465973; ; efb4867e-4413-4102-8241-5ff61c84e571@example.net; ; True; 20/02/2025 10:26:48; 20/02/2025 10:26:49; ; ; ; ; parcel; ; ; ; A-3048336-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730441; REC_AEX2692; AEX2692; ; ; ; 200; Alice Marchal; Vincent et Garnier; X; X; ; 32718; Rouen; TD; 0232483790; ; 9445f46e-2afd-45cf-a781-44bebace7b53@example.net; ; True; 20/02/2025 10:26:19; 20/02/2025 10:26:20; ; ; ; ; parcel; ; ; ; 64020993-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730440; REC_AEX2688; AEX2688; ; ; ; 220; Valentin Francois; Valentin Francois; X; X; ; 26826; Ajaccio; SD; 0348160359; ; 74b1df4d-9db3-4018-a294-a82d075c78da@example.net; ; True; 20/02/2025 10:26:10; 20/02/2025 10:26:11; ; ; ; ; parcel; ; ; ; 536791-21-21000311664; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730439; REC_AEX2685; AEX2685; ; ; ; ; Théo Gerard; Théo Gerard; X; ; ; 45246; Saint-Denis; MD; +33684761379; ; 3d6eabb8-4013-4901-b73c-d64349804f40@example.net; ; True; 20/02/2025 10:25:36; 20/02/2025 10:25:38; ; ; ; ; parcel; ; ; ; 5021922341564M-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730438; REC_AEX2684; AEX2684; ; ; ; 349; Enzo Dubois; Durand I; X; ; ; 44492; Aubervilliers; AX; 0241864065; ; 30daf557-8044-4026-ba7e-f9b8f750593f@example.net; ; True; 20/02/2025 10:25:32; 20/02/2025 10:25:33; ; ; ; ; parcel; ; ; ; A-3048321-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730437; REC_AEX2683; AEX2683; ; ; ; 349; Jules Leclerc; Perrin DDS; X; ; ; 41953; Strasbourg; WS; +33111896173; ; 702fc72d-2ad7-4de4-bcf3-3ca84e4d8eec@example.net; ; True; 20/02/2025 10:25:26; 20/02/2025 10:25:27; ; ; ; ; parcel; ; ; ; A-3048319-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730436; REC_AEX2682; AEX2682; ; ; ; 220; Paul Lefevre; Paul Lefevre; X; ; ; 40469; Champigny-sur-Marne; CC; +33153805280; ; 24b1594c-52a3-4f20-8876-b5bc9f8fb77c@example.net; ; True; 20/02/2025 10:25:20; 20/02/2025 10:25:22; ; ; ; ; parcel; ; ; ; 49028387; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730417; REC_AEX2681; AEX2681; ; ; ; ; Manon Vasseur; Manon Vasseur; X; X; ; 11156; Toulouse; RU; 0637998449; ; 335f1b84-2cc3-42a6-86e2-b1d0f538ba07@example.net; ; True; 20/02/2025 10:24:51; 20/02/2025 10:24:51; ; ; ; ; parcel; ; ; ; F905JZ39690-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730416; REC_AEX2678; AEX2678; ; ; ; ; Rayan David; Rayan David; X; X; ; 41723; Montpellier; VN; +33179132115; ; 322f05ab-5d67-4936-9b36-9af81b3c77fc@example.net; ; True; 20/02/2025 10:24:46; 20/02/2025 10:24:46; ; ; ; ; parcel; ; ; ; 403-6877520-4977960; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730415; REC_AEX2677; AEX2677; ; ; ; ; Manon Blanc; Manon Blanc; X; ; ; 52121; Pessac; BN; +33743715722; ; 3cb98bcb-0b37-4591-80a2-2a993775f38f@example.net; ; True; 20/02/2025 10:24:41; 20/02/2025 10:24:42; ; ; ; ; parcel; ; ; ; 9BVTGLJNO7OS6; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730414; REC_AEX2673; AEX2673; ; ; ; 220; Mathilde Lemaire; Mathilde Lemaire; X; X; ; 52103; Roubaix; MU; 0423508536; ; de789235-5b83-4bb3-ab20-c9a951dc3f7e@example.net; ; True; 20/02/2025 10:24:01; 20/02/2025 10:24:02; ; ; ; ; parcel; ; ; ; 12759027; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730413; REC_AEX2671; AEX2671; ; ; ; 200; Hugo Marty; Hugo Marty; X; X; ; 92976; Clichy; TG; 0349949351; ; 1d25e53e-f0cf-46c6-a1af-9dd60654ad3a@example.net; ; True; 20/02/2025 10:23:56; 20/02/2025 10:23:57; ; ; ; ; parcel; ; ; ; 5380358-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730394; REC_AEX2012; AEX2012; ; ; ; ; Yanis Meyer; Yanis Meyer; X; X; ; 35415; Cayenne; UY; +33337090483; ; 5f1500d5-2bb3-4cdd-8b8e-6df0f06f2c80@example.net; ; True; 19/02/2025 10:28:01; 19/02/2025 10:28:02; ; ; ; ; parcel; ; ; ; 406-2634384-2064342; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730393; REC_AEX2011; AEX2011; ; ; ; ; Lou David; Lou David; X; ; ; 49145; Béziers; BO; +33635581858; ; 06214219-6d10-4714-b00e-e7af4474df1d@example.net; ; True; 19/02/2025 10:27:56; 19/02/2025 10:27:57; ; ; ; ; parcel; ; ; ; 405-1272351-6139566; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730392; REC_AEX2005; AEX2005; ; ; ; ; Noémie Durand; Noémie Durand; X; X; ; 52526; Bourges; TN; +33670008017; ; 3f19f649-e71c-4b11-ae39-42aabee6d500@example.net; ; True; 19/02/2025 10:27:27; 19/02/2025 10:27:28; ; ; ; ; parcel; ; ; ; 406-6364894-4525909; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730391; REC_AEX2003; AEX2003; ; ; ; ; Adam Gaillard; Adam Gaillard; X; X; ; 26836; Nanterre; BH; 0290070593; ; 47525ec0-dec9-4929-9a2b-bcbdebfe38b3@example.net; ; True; 19/02/2025 10:27:16; 19/02/2025 10:27:17; ; ; ; ; parcel; ; ; ; 405-3140481-0277913; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730390; REC_AEX2001; AEX2001; ; ; ; ; Zoe Cousin; Zoe Cousin; X; ; ; 97915; Vénissieux; EH; +33750844682; ; a0c8a7c1-ba44-45c3-9a8a-0e99cc9c3dc9@example.net; ; True; 19/02/2025 10:27:09; 19/02/2025 10:27:10; ; ; ; ; parcel; ; ; ; 304-9365192-0556340; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730389; REC_AEX1999; AEX1999; ; ; ; ; Alexandre Perrot; Alexandre Perrot; X; ; ; 13554; Valence; UM; 0667610508; ; 63d2c625-7d43-4781-bd19-c027a4a0fb93@example.net; ; True; 19/02/2025 10:27:02; 19/02/2025 10:27:03; ; ; ; ; parcel; ; ; ; 405-3868305-5820346; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730388; REC_AEX1998; AEX1998; ; ; ; ; Ines Fournier; Ines Fournier; X; X; ; 22213; Nice; LS; 0674002978; ; 0366c93e-96ae-4119-8de6-26a52381dfe3@example.net; ; True; 19/02/2025 10:26:51; 19/02/2025 10:26:52; ; ; ; ; parcel; ; ; ; 405-1308919-0528339; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730387; REC_AEX1997; AEX1997; ; ; ; ; Emilie Perrin; Emilie Perrin; X; ; ; 14740; Argenteuil; BR; +33567704160; ; 6893c720-f643-456f-9c9e-93323ac765ad@example.net; ; True; 19/02/2025 10:26:47; 19/02/2025 10:26:48; ; ; ; ; parcel; ; ; ; 303-6146607-2577934; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730386; REC_AEX1994; AEX1994; ; ; ; 349; Noa Andre; Julien et Vidal; X; ; ; 34461; Le Tampon; GR; 0628940156; ; 85489653-9e22-47dc-9aeb-29812c49a814@example.net; ; True; 19/02/2025 10:26:38; 19/02/2025 10:26:39; ; ; ; ; parcel; ; ; ; A-3046233-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730385; REC_AEX1988; AEX1988; ; ; ; ; Ambre Dubois; Ambre Dubois; X; ; ; 12567; Clermont-Ferrand; CR; 0794526127; ; ff7141cd-f76a-4c45-8745-d1e4377310c8@example.net; ; True; 19/02/2025 10:26:14; 19/02/2025 10:26:15; ; ; ; ; parcel; ; ; ; 302-0522101-9656365; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730384; REC_AEX1987; AEX1987; ; ; ; ; Carla Denis; Carla Denis; X; X; ; 54864; Bordeaux; PA; 0222468340; ; 3b1f20b8-397f-4bac-ad14-b54e70337aa6@example.net; ; True; 19/02/2025 10:26:10; 19/02/2025 10:26:10; ; ; ; ; parcel; ; ; ; 48999789; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730383; REC_AEX1986; AEX1986; ; ; ; ; Alice Lecomte; Alice Lecomte; X; ; ; 13818; Mulhouse; TV; 0197300696; ; daf7c548-42b7-476e-8f16-63ab82694f8a@example.net; ; True; 19/02/2025 10:26:04; 19/02/2025 10:26:05; ; ; ; ; parcel; ; ; ; GDM2BALUP4QQU; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730382; REC_AEX1984; AEX1984; ; ; ; 220; Evan Blanc; Evan Blanc; X; ; ; 78690; Reims; VC; 0317009058; ; b921f3db-2c41-4130-b1b4-0c78446e6707@example.net; ; True; 19/02/2025 10:25:57; 19/02/2025 10:25:57; ; ; ; ; parcel; ; ; ; 00742_252782252-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730381; REC_AEX1982; AEX1982; ; ; ; ; Maëlle Arnaud; Maëlle Arnaud; X; ; ; 16860; Amiens; KP; +33374044943; ; a1318b6e-88cc-4862-8192-997998b2027e@example.net; ; True; 19/02/2025 10:25:44; 19/02/2025 10:25:45; ; ; ; ; parcel; ; ; ; A-3046159-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730380; REC_AEX1980; AEX1980; ; ; ; ; Mathilde Denis; Mathilde Denis; X; ; ; 12910; Caen; TT; +33177886285; ; da328f0e-9e61-47d6-9718-16c26d1c2fc4@example.net; ; True; 19/02/2025 10:25:36; 19/02/2025 10:25:37; ; ; ; ; parcel; ; ; ; 536626-18-18000468242; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730379; REC_AEX1978; AEX1978; ; ; ; 349; Evan Perez; Jean II; X; ; ; 77009; Asnières-sur-Seine; IM; 0760317318; ; 817e936e-dac1-4f8b-a679-e3968d1156d1@example.net; ; True; 19/02/2025 10:25:32; 19/02/2025 10:25:33; ; ; ; ; parcel; ; ; ; 536623-18-18000468240; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730378; REC_AEX1976; AEX1976; ; ; ; 200; Antoine Collet; Dupuy II; X; X; ; 15335; Saint-Quentin; PR; +33148746277; ; a84405e9-0d42-4790-b831-1ce869eb85b5@example.net; ; True; 19/02/2025 10:25:16; 19/02/2025 10:25:17; ; ; ; ; parcel; ; ; ; 64014791-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730377; REC_AEX1975; AEX1975; ; ; ; 200; Lou Pons; Baron et Perrin; X; X; ; 99448; Orléans; MF; +33368329061; ; 9d8e4e9c-12d5-450f-95a7-79b11dbd6bbc@example.net; ; True; 19/02/2025 10:25:12; 19/02/2025 10:25:13; ; ; ; ; parcel; ; ; ; 64014707-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730376; REC_AEX1973; AEX1973; ; ; ; 220; Lilou Carpentier; Lilou Carpentier; X; ; ; 50530; Saint-Étienne; IR; 0648127453; ; da846a42-e75c-4d19-8073-57220c585cca@example.net; ; True; 19/02/2025 10:25:04; 19/02/2025 10:25:05; ; ; ; ; parcel; ; ; ; 12749277; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
